id,name,price,image,category,quantity,source,productUrl
3420,India Gate Weight Watchers Brown Rice,₹112,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983982/blinkit_store/glduw5eqv62paelxoc5s.webp,rice,1 kg,Blinkit,https://blinkit.com/
3421,Whole Farm Premium White Sella Rice (Long Grain),₹82,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983984/blinkit_store/jwnx7xggtuqvpdhu9oqk.webp,rice,1 kg,Blinkit,https://blinkit.com/
3422,Pansari Mahak Broken Mogra Basmati Rice (Mogra) (Short Grain),₹615,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983986/blinkit_store/akurachntudoaozkg2vc.webp,rice,10 kg,Blinkit,https://blinkit.com/
3423,Kohinoor Royale Pulao Basmati Rice (Extra Long Grain),₹124,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983988/blinkit_store/k0efqehlhmhafbvbxajd.webp,rice,1 kg,Blinkit,https://blinkit.com/
3424,Haryana King Basmati Rice (Short Grain),₹399,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983990/blinkit_store/nqwwkfof3pypurijbfao.webp,rice,10 kg,Blinkit,https://blinkit.com/
3425,Whole Farm Premium Super Mogra Broken Basmati Rice,₹63,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983993/blinkit_store/plsavkopwviz5zj10n5b.webp,rice,1 kg,Blinkit,https://blinkit.com/
3426,Pansari Mahak Broken Basmati Rice (Mogra) (Short Grain),₹335,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983994/blinkit_store/z0jnbkycm5txoh68zcb5.webp,rice,5 kg,Blinkit,https://blinkit.com/
3427,Daawat Brown Basmati Rice (Long Grain),₹191,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983996/blinkit_store/peegmdmh5p2w9lby4ugo.webp,rice,1 kg,Blinkit,https://blinkit.com/
3428,Double Horse Palakkadan Matta Rice,₹166,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778983998/blinkit_store/mmijd2ghlu3kkiafaboi.webp,rice,2 kg,Blinkit,https://blinkit.com/
3429,Whole Farm Grocery Broken Mogra Basmati Rice (Short Grain),₹248,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984000/blinkit_store/oq1odh6ahjt2g75sc7oh.webp,rice,5 kg,Blinkit,https://blinkit.com/
3432,India Gate Super Basmati Rice (1 kg + 500 g) (Extra Long Grain),₹232,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984001/blinkit_store/jokwzdbmxy8zdcaybbbw.webp,rice,1.5 kg,Blinkit,https://blinkit.com/
3433,India Gate Super Basmati Rice (Extra Long Grain),₹776,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984003/blinkit_store/tzkydgcmknopnldp53ze.webp,rice,5 kg,Blinkit,https://blinkit.com/
3434,Kohinoor Mogra Basmati Rice,₹336,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984004/blinkit_store/bngvyulv6mxya51ycjxm.webp,rice,5 kg,Blinkit,https://blinkit.com/
3435,Whole Farm Grocery Steam Sonamasuri Rice (6-12 Months) (Medium Grain),₹70,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984006/blinkit_store/vrgt2schgzkmpsgimhgm.webp,rice,1 kg,Blinkit,https://blinkit.com/
3436,India Gate Classic Gold Standard Basmati Rice (Extra Long Grain),₹251,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984008/blinkit_store/asbjsafyad894vzraylz.webp,rice,1 kg,Blinkit,https://blinkit.com/
3437,India Gate Raw Sonamasuri Rice (Medium Grain),₹358,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984010/blinkit_store/cjrrcwa1ljqxdsrekfmf.webp,rice,5 kg,Blinkit,https://blinkit.com/
3439,Daawat Raw Sonamasuri Rice (Medium Grain),₹699,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984012/blinkit_store/fiqu7jsdsabbwx3ukyzf.webp,rice,10 kg,Blinkit,https://blinkit.com/
3441,Fortune Rozana Super Basmati Rice (Medium Grain),₹354,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984013/blinkit_store/vy79h7vnnia48arjcghv.webp,rice,5 kg,Blinkit,https://blinkit.com/
3442,India Gate Pulav Basmati Rice (Long Grain),₹144,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984015/blinkit_store/tpaxgan7akz5wnc8q2fw.webp,rice,1 kg,Blinkit,https://blinkit.com/
3443,375 g,₹135,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984017/blinkit_store/plcjmdhe0wbmcd7jv1q3.webp,rice,N/A,Blinkit,https://blinkit.com/
3444,India Gate Govindo Bhog Rice (1 kg),₹270,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984019/blinkit_store/qexbhgmlskpydxvt6b5y.webp,rice,1 kg,Blinkit,https://blinkit.com/
3445,Organic Tattva Organic Sonamasuri Rice 1 kg,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984021/blinkit_store/kr9poz3fdhdil6jq4tsl.webp,rice,1 kg,Blinkit,https://blinkit.com/
3446,Daawat Rozana Mogra Basmati Rice (Medium Grain),₹667,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984022/blinkit_store/meqclvjpcrnmg3nuchd5.webp,rice,10 kg,Blinkit,https://blinkit.com/
3447,Whole Farm Grocery Govindo Bhog Rice,₹192,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984024/blinkit_store/licfvx3vonkqx9whzvmr.webp,rice,1 kg,Blinkit,https://blinkit.com/
3448,Devaaya Premium Everyday Rice (Long Grain),₹523,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984026/blinkit_store/ovegblvtdrijbbib2dmj.webp,rice,5 kg,Blinkit,https://blinkit.com/
3449,Double Horse Vadi Matta Rice,₹435,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984028/blinkit_store/ipvkungyeaennggvopi1.webp,rice,5 kg,Blinkit,https://blinkit.com/
3450,India Gate Rozzana Lite Basmati Rice (Medium Grain),₹442,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984029/blinkit_store/apkt8wwgpaypxrngmymk.webp,rice,5 kg,Blinkit,https://blinkit.com/
3451,Gauri Premium Basmati Rice (Extra Long Grain),₹830,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984031/blinkit_store/jwcuhgpweiiypdhptez7.webp,rice,5 kg,Blinkit,https://blinkit.com/
3453,Haryana King Pulao Bemisal Basmati Rice (Long Grain),₹646,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984033/blinkit_store/fgytl767yix5kbw5ubjr.webp,rice,5 kg,Blinkit,https://blinkit.com/
3454,Fortune Everyday Basmati Rice (Long Grain),₹724,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984035/blinkit_store/dngtibro8cqpitbjvtcm.webp,rice,5 kg,Blinkit,https://blinkit.com/
3456,Organic Tattva Brown Organic Sonamasuri Rice,₹102,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984036/blinkit_store/v0hmifevxbar8elqchzf.webp,rice,1 kg,Blinkit,https://blinkit.com/
3457,Whole Farm Premium Biryani Rice (Long Grain),₹111,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984038/blinkit_store/s4gc63hkhjn1w7bdqlvj.webp,rice,1 kg,Blinkit,https://blinkit.com/
3458,India Gate Uplife Low GI Rice,₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984040/blinkit_store/skzex5piwi6pbtswugxu.webp,rice,1 kg,Blinkit,https://blinkit.com/
3459,24 Mantra Organic Active Mantras Organic Low GI Rice,₹103,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984041/blinkit_store/ymcvlodxw70jj2nwxtfr.webp,rice,1 kg,Blinkit,https://blinkit.com/
3460,India Gate Biryani Gold Standard Biryani Rice (Extra Long Grain),₹196,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984043/blinkit_store/zpqnosmqgsdcfdzedjyp.webp,rice,1 kg,Blinkit,https://blinkit.com/
3462,India Gate Govindo Bhog Rice,"₹1,341",https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984045/blinkit_store/y5min19giszwydohqod8.webp,rice,5 kg,Blinkit,https://blinkit.com/
3463,India Gate Daily Delight Pure Basmati Rice (Broken) (Short Grain),₹341,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984047/blinkit_store/xbdpkfgpco0vnfnynhjp.webp,rice,5 kg,Blinkit,https://blinkit.com/
3464,India Gate Mogra Basmati Rice 10 Kg (Short Grain),₹720,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984049/blinkit_store/ykwiswov5hnja3mpzhcy.webp,rice,10 kg,Blinkit,https://blinkit.com/
3465,India Gate Tibar Basmati Rice (Long Grain),₹155,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984051/blinkit_store/zyihtpli7hj0ujjxnjqr.webp,rice,1 kg,Blinkit,https://blinkit.com/
3466,Fortune Special Biryani Rice (Extra Long Grain),₹200,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984052/blinkit_store/imm58nlrtqtid38srbnc.webp,rice,1 kg,Blinkit,https://blinkit.com/
3467,Organic Tattva Organic Red Rice,₹130,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984054/blinkit_store/biwn7ityz0ohfwl2w1jo.webp,rice,1 kg,Blinkit,https://blinkit.com/
3468,Pansari Royal Premium Biryani Rice -Free Shasha Jeera (Extra Long Grain),₹744,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984056/blinkit_store/cw5ustryyp88sgufneg9.webp,rice,5 kg,Blinkit,https://blinkit.com/
3470,Safe Harvest Pesticide-Free Raw Sonamasuri Rice 12 Months Old,₹456,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984059/blinkit_store/vt28u3eiyi98ypqq7zm0.webp,rice,5 kg,Blinkit,https://blinkit.com/
3471,Whole Farm Premium Khichdi Mix,₹57,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984061/blinkit_store/y7j2pwbvb9jfox5xhxim.webp,rice,500 g,Blinkit,https://blinkit.com/
3472,24 Mantra Organic Hand Pounded Sonamasuri Rice,₹559,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984064/blinkit_store/fjz7uzdol2glb4opofaz.webp,rice,5 kg,Blinkit,https://blinkit.com/
3473,24 Mantra Organic Idli Rice,₹150,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984066/blinkit_store/rzxhgd9c6qlklkruownw.webp,rice,1 kg,Blinkit,https://blinkit.com/
3474,Safe Harvest Unpolished Brown Sona Masuri Rice,₹123,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984070/blinkit_store/hayfiz0mhxylku3qurym.webp,rice,1 kg,Blinkit,https://blinkit.com/
3475,24 Mantra Organic White Sonamasuri Rice,₹109,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984072/blinkit_store/saameyw2sib2ucctzace.webp,rice,1 kg,Blinkit,https://blinkit.com/
3477,Daawat Hyderabadi Biryani Kit (Extra Long Grain),₹150,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984076/blinkit_store/pqh9p6whuju4ug9hnhva.webp,rice,334 g,Blinkit,https://blinkit.com/
3480,Delhi Pasand Easy Basmati Rice (Medium Grain),₹399,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984080/blinkit_store/ywbq2hfmtdrf1ewt6oiz.webp,rice,5 kg,Blinkit,https://blinkit.com/
3481,Devaaya Biryani Rice (Long Grain),₹99,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984090/blinkit_store/qo2fvitst6jqeecwxxb5.webp,rice,1 kg,Blinkit,https://blinkit.com/
3482,Fortune Special Extra Long Grain Biryani Rice (Extra Long Grain),₹904,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984094/blinkit_store/csq5gjjmxbeys280jcik.webp,rice,5 kg,Blinkit,https://blinkit.com/
3483,Kitchen Champion Basmati Rice Rozana (Long Grain),₹450,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984097/blinkit_store/vwaidly711zobon0yvmj.webp,rice,5 kg,Blinkit,https://blinkit.com/
3484,Organic Tattva White Organic Sonamasuri Rice,₹509,No Image Found,rice,5 kg,Blinkit,https://blinkit.com/
3485,Swasth Grains Kalanamak Kalanamak Rice (Medium Grain),₹299,No Image Found,rice,1 kg,Blinkit,https://blinkit.com/
3486,Whole Farm Premium Everyday Basmati Rice (Extra Long Grain),₹76,No Image Found,rice,1 kg,Blinkit,https://blinkit.com/
3487,Pansari Signature Biryani Rice (Extra Long Grain) - Free Shasha Biryani Masala 50 g Inside,₹784,No Image Found,rice,5 kg + 50 g,Blinkit,https://blinkit.com/
3488,Pansari Khana Pulao Basmati Rice -Free Shasha Jeera (Extra Long Grain),₹635,No Image Found,rice,5 kg,Blinkit,https://blinkit.com/
3489,Fortune Everyday Full Grain Basmati Rice (Extra Long Grain),₹154,No Image Found,rice,1 kg,Blinkit,https://blinkit.com/
3490,Amul Gold Frostik Ice Cream Stick,₹45,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984100/blinkit_store/i8yngpyyyixjzklfzslp.webp,ice cream,70 ml,Blinkit,https://blinkit.com/
3491,Kwality Wall's Corentto Double Chocolate Frozen Dessert Cone,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984102/blinkit_store/i7t04icveymqtg7jdof5.webp,ice cream,105 ml,Blinkit,https://blinkit.com/
3492,Amul Gold Vanilla Magic Ice Cream Tub,₹230,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984108/blinkit_store/semof4tvh5vzjbcumjic.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3493,Amul Gold Duetz Mango Ice Cream Stick,₹20,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984110/blinkit_store/fgwjsz26gqmd2zo7gtnd.webp,ice cream,60 ml,Blinkit,https://blinkit.com/
3494,Go Zero Mango Duet Guilt Free Ice Cream Stick,₹57,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984114/blinkit_store/pftcs7ue38jkpbgy6zfd.webp,ice cream,60 ml,Blinkit,https://blinkit.com/
3495,Amul Gold Tricone Butterscotch Ice Cream Cone,₹35,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984116/blinkit_store/oodxnnq3oyzh2cr1okkq.webp,ice cream,120 ml,Blinkit,https://blinkit.com/
3496,Amul Gold Tutti Frutti Ice Cream Tub,₹240,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984118/blinkit_store/gezltkybu8rpq1lrn7cu.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3497,Amul Vanilla Magic Ice Cream Tub,₹195,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984121/blinkit_store/y7qgsfsycwdzpkzbnf2y.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3498,Go Zero Simply Sitaphal Guilt Free Ice Cream Cup,₹95,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984123/blinkit_store/qsk9xbgojozhdzx4qtoe.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3499,Vadilal Chocolate Chips Ice Cream Cake,₹300,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984127/blinkit_store/tiobqzmxyukqipjurezj.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3500,Amul Gold King Alphonso Ice Cream Tub,₹260,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984131/blinkit_store/liwev9zcwo0udx8ojtsa.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3501,Amul Fruit N Nut Fantasy Ice Cream Tub Tub,₹230,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984134/blinkit_store/j8twpnpd0xck2qnoxmjn.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3502,Go Zero Death By Chocolate Guilt Free Ice Cream Cone,₹69,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984137/blinkit_store/kot4lvcaxpsvixqtvaxw.webp,ice cream,120 ml,Blinkit,https://blinkit.com/
3503,Kwality Wall's Magnum Chocolate Truffle Ice Cream Stick,₹80,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984139/blinkit_store/hqhux4tdqlo4luobdbet.webp,ice cream,70 ml,Blinkit,https://blinkit.com/
3504,Amul Gold Caramel Chocolate Ice Cream Tub,₹260,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984142/blinkit_store/ltt7dqpwykafermikwbg.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3505,Amul Choco Chips Ice Cream Tub,₹230,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984145/blinkit_store/h6vvqbmzaphqrxfx9nf2.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3506,Amul Gold Cookies n Cream Ice Cream Tub,₹260,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984147/blinkit_store/jfly7obg689a1ogjibuy.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3507,Kwality Wall's Alphonso Mango Ice Cream Tub,₹160,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984150/blinkit_store/z4rauhzt3wz7mtp6c2f3.webp,ice cream,700 ml,Blinkit,https://blinkit.com/
3508,Amul Chocolate Magic Sundae Ice Cream Tub,₹215,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984152/blinkit_store/dwjly4mimrwhyhv8ghyt.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3509,Kwality Wall's Vanilla Ice Cream Tub,₹135,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984154/blinkit_store/gk9mfuf1xmadgctt0hyo.webp,ice cream,700 ml,Blinkit,https://blinkit.com/
3510,Havmor Mahabaleshwar Strawberry Ice Cream Tub,₹207,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984156/blinkit_store/fqf7c0fawdsf8xb3stdz.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3511,Kwality Wall's Magnum Almond Ice Cream Stick,₹80,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984158/blinkit_store/ruwgizq2y0n0th0ghwcr.webp,ice cream,70 ml,Blinkit,https://blinkit.com/
3512,Get-A-Way Brownie Crunch Ice Cream Stick,₹76,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984160/blinkit_store/ble4hzmlw81gggas2zrf.webp,ice cream,70 ml,Blinkit,https://blinkit.com/
3513,Kwality Wall's Butterscotch Ice Cream Tub,₹149,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984162/blinkit_store/u7nfrws9mx6zjpl7fduh.webp,ice cream,700 ml,Blinkit,https://blinkit.com/
3514,Havmor Sitafal Ice Cream Tub,₹217,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984165/blinkit_store/odnlj9pmmt53qvobqgcf.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3515,Cream Bell Double Chocolate Ice Cream Cake,₹270,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984167/blinkit_store/q2ue14yqm6w1cvmhsnsp.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3516,Amul Strawberry Magic Sundae Ice Cream Tub,₹215,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984169/blinkit_store/vyocdheqlg73ustye4pr.webp,ice cream,1 ltr,Blinkit,https://blinkit.com/
3517,3 x 40 ml,₹332,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984171/blinkit_store/lh6fmsa9goj80q0qeged.webp,ice cream,N/A,Blinkit,https://blinkit.com/
3518,Giani's Belgian Chocolate Ice Cream Cup,₹70,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984173/blinkit_store/kvanf8vatrbmoqe5u2bc.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3519,Havmor Matka Kulfi,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984175/blinkit_store/ra4sqessfkd714zmu2iy.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3520,Amul Gold Chocolate Brownie Ice Cream Sandwich,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984177/blinkit_store/ewjbcm0auwomav2lo2jp.webp,ice cream,80 ml,Blinkit,https://blinkit.com/
3521,Kwality Wall's Feast Cadbury Crackle Frozen Dessert Stick,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984179/blinkit_store/tsmhaynibllwrprl0yii.webp,ice cream,65 ml,Blinkit,https://blinkit.com/
3522,Giani's Belgian Chocolate Ice Cream Tub,₹257,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984183/blinkit_store/kpskuvhgeeaktuds2lwl.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3523,Mother Dairy Choco Brownie Fudge Ice Cream Tub,₹113,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984189/blinkit_store/sqfe0cryt9dwvnq47wp3.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3524,Amul Gold Cassata Ice Cream,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984200/blinkit_store/ftsnqg0gztanjvnsmv8z.webp,ice cream,150 ml,Blinkit,https://blinkit.com/
3525,Vadilal Cassatta Ice Cream Cake,₹340,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984206/blinkit_store/fvt5zgu8k0ipmthdpio5.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3526,Gulab Jamun by Haldiram's,₹240,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984211/blinkit_store/hugho1evaaavqtqwkmst.webp,ice cream,1 kg,Blinkit,https://blinkit.com/
3527,Kwality Walls Cornetto Butterscotch Frozen Dessert Cone,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984216/blinkit_store/tfewql0zovvsntdnecd4.webp,ice cream,105 ml,Blinkit,https://blinkit.com/
3528,115 ml,₹280,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984220/blinkit_store/sfrhgduphwqu65x0aogp.webp,ice cream,N/A,Blinkit,https://blinkit.com/
3530,2 x 115 ml,₹333,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984223/blinkit_store/psowr8gjirqkfmblltx2.webp,ice cream,N/A,Blinkit,https://blinkit.com/
3531,Vadilal Mango Badabite Ice Cream Stick,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984224/blinkit_store/zxgjtjkpdgjruii8mgur.webp,ice cream,80 ml,Blinkit,https://blinkit.com/
3532,40 ml,₹120,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984226/blinkit_store/sbxjhj5j78hz6yrrr0kd.webp,ice cream,N/A,Blinkit,https://blinkit.com/
3533,Kwality Wall's Corentto Double Chocolate Frozen Dessert Cone - Pack of 3,₹104,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984228/blinkit_store/djvaunhgu718mkra85wn.webp,ice cream,3 x 105 ml,Blinkit,https://blinkit.com/
3535,Vadilal Gourmet Silk Chocolate Ice Cream Cup,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984231/blinkit_store/yzskkknlmuib2iuov7nu.webp,ice cream,120 ml,Blinkit,https://blinkit.com/
3537,Cream Bell Vanilla Frozen Dessert Sandwich,₹30,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984233/blinkit_store/dljfmvwu4jbgdevv9n1x.webp,ice cream,80 ml,Blinkit,https://blinkit.com/
3538,50 ml,₹143,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984235/blinkit_store/ybrwithqhhcqh3e1nmhc.webp,ice cream,N/A,Blinkit,https://blinkit.com/
3539,Havmor Dark Chocolate Ice Cream Cone,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984238/blinkit_store/r4ric5yi8p4j0ifvgsmk.webp,ice cream,110 ml,Blinkit,https://blinkit.com/
3541,Kwality Wall's Chocochip Ice Cream Tub,₹160,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984240/blinkit_store/iw9zqcqzz9hgt4havzeq.webp,ice cream,700 ml,Blinkit,https://blinkit.com/
3543,Kwality Wall's Corentto Oreo Frozen Dessert Cone,₹65,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984241/blinkit_store/a6tmanwhd49gmfggcdvh.webp,ice cream,110 ml,Blinkit,https://blinkit.com/
3544,RENEE Disney Frozen Princess Gift Set,"₹1,316",https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984243/blinkit_store/ntiye6tdu9sn1itj07mo.webp,ice cream,1 set,Blinkit,https://blinkit.com/
3546,RENEE Frozen Princess Unicorn Make Up Kit (For Kids) Gift Set,₹760,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984245/blinkit_store/hy1rcofxdcaumoc4xrfg.webp,ice cream,1 set,Blinkit,https://blinkit.com/
3547,Cream Bell Vanilla Ice Cream Cup (No Added Sugar),₹60,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984248/blinkit_store/dro82rtwqcd2beamiort.webp,ice cream,110 ml,Blinkit,https://blinkit.com/
3548,Havmor Cookie Chocolate Ice Cream Sandwich,₹60,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984250/blinkit_store/melr50uuywa3lhirfxci.webp,ice cream,125 ml,Blinkit,https://blinkit.com/
3549,Havmor Chocolate Ice Cream Cake,₹340,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984252/blinkit_store/x25i4u9seovipiof0njj.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3550,Vadilal Matka Kulfi,₹60,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984254/blinkit_store/okzjdocqsemuwfdxiupg.webp,ice cream,100 ml,Blinkit,https://blinkit.com/
3551,Cream Bell French Vanilla Ice Cream Tub,₹135,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984257/blinkit_store/wkrso49bz9jqfhirais3.webp,ice cream,750 ml,Blinkit,https://blinkit.com/
3552,Amul Gold Chocolate Tricone Ice Cream Cone,₹50,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984259/blinkit_store/sbse0ma9xoettgbzozqg.webp,ice cream,120 ml,Blinkit,https://blinkit.com/
3553,NIC Choco Chips Ice Cream Tub,₹298,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984261/blinkit_store/sjnnvsmciocvnmi3sy5s.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3554,Kwality Wall's Magnum Pistachio Ice Cream Stick,₹80,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984264/blinkit_store/pdn9xyzlbnlu1vpb6vid.webp,ice cream,70 ml,Blinkit,https://blinkit.com/
3555,Mother Dairy Kesar Almond Ice Cream Cup,₹40,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984266/blinkit_store/wivt3clsmdoi5jbwoot8.webp,ice cream,115 ml,Blinkit,https://blinkit.com/
3556,Cream Bell Black Forest Ice Cream Cake,₹270,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984269/blinkit_store/ptr90u4gt4iojnlo6emu.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
3557,Naturals Tender Coconut Ice Cream Tub,₹492,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984271/blinkit_store/midx5rr3j8k4s9osd3tl.webp,ice cream,500 g,Blinkit,https://blinkit.com/
3558,Mother Dairy Dietz No Added Sugar Vanilla Ice Cream Tub,₹143,https://res.cloudinary.com/dxxcxqdsj/image/upload/v1778984273/blinkit_store/xayen36xdrvnvb1kq1po.webp,ice cream,500 ml,Blinkit,https://blinkit.com/
